event_id,event_date,title,location_description,region,landslide_category,trigger,size,fatality_count,latitude,longitude,source_name
7156,2015-09-07,Kodaikanal-Palani Ghat Road,Kodaikanal-Palani Ghat Road,Tamil Nadu,landslide,unknown,medium,0,10.3448,77.5666,The Hindu
2454,2010-09-19,"near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand","near Mt. Kamet and Ghastoli village, near Mana pass, Chamoli district, Uttarakhand",Uttarakhand,landslide,downpour,medium,2,30.9013,79.5322,monstersandcritics
7161,2015-11-07,Sirobagad area of Rudraprayag,Sirobagad area of Rudraprayag,Uttarakhand,landslide,continuous_rain,medium,0,30.241,78.9,The Times of India
1775,2010-04-21,Arunachal Pradesh,Arunachal Pradesh,Arunāchal Pradesh,landslide,downpour,medium,12,27.8965,96.1779,gsi.gov
3663,2011-06-28,"Ruzapfu valley, Kikruma Village, Phek District, Nagaland","Ruzapfu valley, Kikruma Village, Phek District, Nagaland",Nāgāland,landslide,downpour,medium,0,25.6682,94.1099,morungexpress
7385,2015-01-08,"Holenjang, Chandel district","Holenjang, Chandel district",Manipur,landslide,continuous_rain,medium,0,24.004,93.9815,India Today
5410,2013-08-28,Haridwar In Uttarakhand Province,Haridwar In Uttarakhand Province,Uttarakhand,landslide,downpour,medium,0,29.9531,78.1514,sciencythoughts.blogspot.com
3643,2011-06-23,Villages surrounding the West Sikkim district of,Villages surrounding the West Sikkim district of,,landslide,downpour,large,16,27.2879,88.2579,assamtribune
4978,2013-06-24,"Rishikesh-Uttarkashi Route, Uttarakhand","Rishikesh-Uttarkashi Route, Uttarakhand",Uttarakhand,debris_flow,downpour,medium,0,30.4542,78.3911,www.indiablooms.com
2575,2010-09-10,"road between Haflong and Lanka, Assam","road between Haflong and Lanka, Assam",Assam,landslide,downpour,medium,0,25.5242,92.9914,dnaindia
6873,2015-03-15,Kheri,Kheri,Kashmir,landslide,snowfall_snowmelt,medium,0,33.0809,75.2966,Indian Express
9478,2016-07-08,Kathua,Kathua,Kashmir,landslide,continuous_rain,medium,0,32.4298,75.5807,Indian Express
1526,2010-02-26,"Hathi Matha, between Katra and Vaishno Devi cave shrine in Trikuta hills, Reasi District","Hathi Matha, between Katra and Vaishno Devi cave shrine in Trikuta hills, Reasi District",Kashmir,landslide,downpour,medium,2,33.0097,74.9402,ptinews
3759,2011-11-07,Highways leading to Badrinath and Gangotri,Highways leading to Badrinath and Gangotri,Uttarakhand,landslide,downpour,medium,0,30.506,79.1127,ibnlive.in
4523,2012-08-29,"Poonch, Kashmir","Poonch, Kashmir",Kashmir,landslide,downpour,medium,0,33.775,74.0934,hindustantimes
3840,2011-07-25,Manipur,Manipur,Manipur,landslide,downpour,medium,0,24.6869,93.9157,assamtribune
73,2007-08-05,"Jammu-Srinagar hwy, Samarouli in Ramban district","Jammu-Srinagar hwy, Samarouli in Ramban district",Kashmir,landslide,rain,medium,0,33.242,75.231,ICL
2594,2010-12-10,"Kulgadi, Doda-Kishtwar highway (NH-1B)","Kulgadi, Doda-Kishtwar highway (NH-1B)",Kashmir,landslide,downpour,medium,0,33.1847,75.8062,greaterkashmir
6015,2014-08-05,Lohit District of Arunachal Pradesh,Lohit District of Arunachal Pradesh,Arunachal Pradesh,mudslide,rain,medium,0,27.9032,96.174,Business Standard
7123,2015-04-26,"Head Water Works, Kummaripalem, Vijayawada","Head Water Works, Kummaripalem, Vijayawada",Andhra Pradesh,landslide,unknown,small,0,16.5172,80.6024,The Hindu
3741,2011-07-07,Maram (80 km north of Imphal),Maram (80 km north of Imphal),Nāgāland,landslide,rain,medium,0,25.4191,94.1079,e-pao
9476,2016-07-08,Doda-Kishtwar road,Doda-Kishtwar road,Kashmir,landslide,continuous_rain,medium,0,33.1457,75.7964,The Indian Express
523,2008-05-05,Srinagar-Leh highway at Gomri,Srinagar-Leh highway at Gomri,Kashmir,landslide,downpour,medium,0,33.9513,74.9845,greaterkashmir
8654,2016-04-07,"Kallarakodi, Ullal, India","Kallarakodi, Ullal, India",Karnataka,landslide,unknown,small,0,12.8041,74.8678,News Karnataka
4516,2012-08-24,"Solan, Himachal Pradesh,","Solan, Himachal Pradesh,",Himachal Pradesh,landslide,downpour,medium,0,30.9044,77.0969,business-standard
210,2007-08-25,"Hattisurey in Kalimpong, on National Highway 31A","Hattisurey in Kalimpong, on National Highway 31A",Bengal,landslide,rain,medium,0,27.0713,88.4308,The hindu.com
5098,2013-07-14,"Mehaskwal Village, Himachal Pradesh","Mehaskwal Village, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,1,32.17,77.1788,ibnlive.in.com
7287,2015-07-26,Chamba,Chamba,Himachal Pradesh,landslide,continuous_rain,small,0,32.5606,76.1206,The Tribune
2106,2010-07-20,"road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland","road to Oting near Longlam village, 13 km from Tizit subdivision, Mon district, Nagaland",Nāgāland,landslide,downpour,medium,0,26.8716,94.9921,nagalandpost
5044,2013-06-07,"Rohru-Shimla Road At Dochi, Himachal Pradesh","Rohru-Shimla Road At Dochi, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,31.1628,77.7241,articles.timesofindia.indiatimes.com
9051,2016-07-19,"12th Mile area at Jorabat, Meghalaya, India","12th Mile area at Jorabat, Meghalaya, India",Meghalaya,landslide,unknown,medium,0,26.09748,91.87443,NELIVE (North East Live)
870,2008-10-29,"West Kameng, Arunachal Pradesh","West Kameng, Arunachal Pradesh",Arunāchal Pradesh,mudslide,downpour,medium,12,27.4,92.35,sindhtoday
2392,2010-04-09,"17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim","17th mile(?), Jawaharlal Nehru Marg hwy, between Gangtok and Nathu La, Sikkim",Sikkim,landslide,downpour,medium,0,27.3702,88.7334,news.oneindia
1037,2009-06-17,"Sevoke, 20km from Siliguri, North Eastern, India (Highway NH31A:Coronation Bridge to the Sevoke police outpost section blocked)","Sevoke, 20km from Siliguri, North Eastern, India (Highway NH31A:Coronation Bridge to the Sevoke police outpost section blocked)",Bengal,mudslide,downpour,medium,0,26.89,88.47,Telegraph India
2293,2010-08-20,"Nalupani(?), Rishikesh-Gangotri highway, Uttarkhand","Nalupani(?), Rishikesh-Gangotri highway, Uttarkhand",Uttarakhand,landslide,downpour,medium,0,30.7221,78.6437,hindu
7111,2015-04-28,"Vishnuprayag, Joshimath","Vishnuprayag, Joshimath",Uttarakhand,landslide,continuous_rain,small,0,30.5631,79.5765,The Times of India
3830,2011-07-22,Manipur,Manipur,Manipur,landslide,downpour,small,0,24.3527,94.3429,e-pao.net
4906,2013-07-06,"Helipong-Chessore Road, Nagaland","Helipong-Chessore Road, Nagaland",Nāgāland,landslide,unknown,medium,0,26.0977,94.7499,www.nagalandpost.com
1091,2009-08-16,"Kalimpong, Darjeeling, West Bengal","Kalimpong, Darjeeling, West Bengal",Bengal,landslide,downpour,medium,2,27.0246,88.4385,Thaindian News
2135,2010-07-25,Dharamsala roads,Dharamsala roads,Himachal Pradesh,landslide,downpour,medium,0,32.2067,76.3641,himvani
4497,2012-08-18,"Kaza, Himachal Pradesh","Kaza, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,32.2278,78.071,ibnlive.in
151,2007-02-08,Kurseong,Kurseong,Bengal,mudslide,rain,medium,3,26.8905,88.2789,thestatesman.net
7076,2015-04-07,near Kalijhora,near Kalijhora,West Bengal,landslide,unknown,small,0,26.9282,88.4553,The Economic Times
5023,2013-04-07,"Munsari Tehsil, Uttarakhand","Munsari Tehsil, Uttarakhand",Uttarakhand,landslide,continuous_rain,medium,0,30.0712,80.2386,articles.timesofindia.indiatimes.com
5197,2013-07-25,"Ganga Vihar Colony In Bhatwadi Area, Uttarkashi, Uttarakhand","Ganga Vihar Colony In Bhatwadi Area, Uttarkashi, Uttarakhand",Uttarakhand,landslide,continuous_rain,medium,0,30.8203,78.6185,www.newindianexpress.com
218,2007-08-29,"Ghayabari-Tindharia on National Highway 55, near Darjeeling hills","Ghayabari-Tindharia on National Highway 55, near Darjeeling hills",Bengal,landslide,rain,medium,0,27.0096,88.2548,thestatesman.net
6462,2014-07-30,a hillock between Kasara and Igatpuri,a hillock between Kasara and Igatpuri,Maharashtra,landslide,construction,medium,0,19.678,73.5036,Times of India
6973,2015-06-21,"Ekvira Devi temple, Karla near Khandala","Ekvira Devi temple, Karla near Khandala",Maharashtra,landslide,continuous_rain,small,0,18.7833,73.4703,The Times of India
5290,2013-07-08,"Tirah Lines Which Is Almost 5 Kms From Dharamshala, Himachal Pradesh","Tirah Lines Which Is Almost 5 Kms From Dharamshala, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,32.2322,76.3037,www.himvani.com
2261,2010-08-17,"Hatisur(?), Sevok(Sevoke), Kalimpong sub-division, NH 31A between Siliguri and Gangtok, Sikkim","Hatisur(?), Sevok(Sevoke), Kalimpong sub-division, NH 31A between Siliguri and Gangtok, Sikkim",Bengal,landslide,downpour,medium,0,26.9435,88.4445,indiablooms
93,2007-06-13,"Indira Bypass, Amdo Golai","Indira Bypass, Amdo Golai",Bengal,landslide,rain,small,0,26.7324,88.4089,Liveleak.com
7289,2015-07-26,Mandi,Mandi,Himachal Pradesh,landslide,continuous_rain,small,0,31.7085,76.9297,The Tribune
9603,2016-12-10,Mirik,Mirik,West Bengal,landslide,downpour,medium,0,26.8861,88.1704,Indian Express
6225,2014-07-09,Saddal village in Pancheri block,Saddal village in Pancheri block,Kashmir,mudslide,downpour,medium,41,33.0677,75.1466,Hindustan Times
3269,2011-03-22,"road from other districts to Hawai(Tawai?) which is  on Lojit river, near Hayuliang,  Anjaw district, Arunachal Pradesh","road from other districts to Hawai(Tawai?) which is  on Lojit river, near Hayuliang,  Anjaw district, Arunachal Pradesh",Arunāchal Pradesh,landslide,downpour,medium,0,28.0791,96.5242,articles.timesofindia
715,2008-08-14,"Shimla, Mandi, Solan and Sirmaur districts","Shimla, Mandi, Solan and Sirmaur districts",Himachal Pradesh,complex,monsoon,medium,0,31.0,77.12,tribuneindia
7178,2015-03-04,"Reshi Mohalla, Tangmarg","Reshi Mohalla, Tangmarg",Kashmir,landslide,continuous_rain,small,0,34.0604,74.4203,Greater Kashmir
6539,2014-08-20,Korwad village of Dharampur taluka in Valsad district,Korwad village of Dharampur taluka in Valsad district,Gujarat,landslide,rain,medium,0,20.5349,73.1703,Times of India
3820,2011-07-21,"Garhwal, Uttarakhand","Garhwal, Uttarakhand",Uttarakhand,landslide,rain,medium,1,30.1665,78.1123,ibnlive.in
7596,2015-07-08,Adoshi tunnel,Adoshi tunnel,Maharashtra,rock_fall,continuous_rain,small,0,18.7631,73.347,NDTV
1755,2010-04-17,"Natl. Highway 31-A at Pani House(?), Gangtok","Natl. Highway 31-A at Pani House(?), Gangtok",Sikkim,landslide,downpour,small,0,27.3341,88.6083,voiceofsikkim.com
6990,2015-06-24,"New Land (""""New Colony"""")","New Land (""""New Colony"""")",Nagaland,landslide,continuous_rain,medium,0,26.0319,94.5466,Nagaland Post
5332,2013-08-14,Khanater Village Near Poonch,Khanater Village Near Poonch,Kashmir,landslide,downpour,medium,0,33.7705,74.0967,www.kashmirtimes.in
7678,2015-11-08,Himachal Pradesh School Education Board,Himachal Pradesh School Education Board,Himachal Pradesh,landslide,rain,medium,0,32.1967,76.3194,Tribune
3902,2011-09-08,"Mount Abu, Harna Hanuman temple","Mount Abu, Harna Hanuman temple",Rajasthan,landslide,downpour,medium,0,24.5958,72.7169,articles.timesofindia
98,2007-06-25,Karimnagar,Karimnagar,Andhra Pradesh,landslide,rain,medium,10,18.431,79.1492,United Nations Development Programme - Relief Web
3708,2011-03-07,South of Kashmir,South of Kashmir,Kashmir,landslide,downpour,medium,0,34.1491,76.826,indianexpress
9002,2016-07-16,"Mussoorie-Tehri bypass, near Landour, Uttarakhand, India","Mussoorie-Tehri bypass, near Landour, Uttarakhand, India",Uttarakhand,debris_flow,downpour,medium,0,30.4554,78.0973,Tribune India
1995,2010-06-16,Tripi (Tirpai?) road of Upper Gumfa area in Kalimpong,Tripi (Tirpai?) road of Upper Gumfa area in Kalimpong,Bengal,landslide,rain,medium,3,27.0765,88.4808,indiavision
6222,2014-01-10,Karsingsa block point,Karsingsa block point,Arunachal Pradesh,landslide,unknown,small,5,27.1249,93.7706,The Assam Tribune
9169,2016-12-06,"on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India","on road between Mon and Tobu near Telangsao Hydro project , Nagaland, India",Nagaland,landslide,continuous_rain,unknown,0,26.1677,94.2442,Nagaland Post
2177,2010-07-30,"Amboli ghat in Sindhdurg, Konkan","Amboli ghat in Sindhdurg, Konkan",Maharashtra,landslide,downpour,medium,0,15.949,73.9667,timesofindia.indiatimes
4435,2012-06-25,"Tirap , Arunachal Pradesh","Tirap , Arunachal Pradesh",Arunāchal Pradesh,landslide,downpour,large,0,27.174,95.8011,articles.timesofindia
2439,2010-09-17,"Indrakeeladri ghat rd, Vijayawada, Andhra Pradesh","Indrakeeladri ghat rd, Vijayawada, Andhra Pradesh",Andhra Pradesh,landslide,downpour,medium,0,16.5141,80.6055,deccanchronicle
4313,2012-08-04,"Endulin Nallah, Mayodia, 17-camp, 83-camp","Endulin Nallah, Mayodia, 17-camp, 83-camp",Arunāchal Pradesh,landslide,downpour,medium,0,28.4659,95.86,timesofindia.indiatimes
2165,2010-07-29,"Shakthinagar, Mangalore","Shakthinagar, Mangalore",Karnataka,landslide,downpour,medium,0,12.896,74.8735,gsi.gov
3559,2011-05-31,"Chhatanga(?) village on Rishikesh-Yamunotri highway, Uttarkashi","Chhatanga(?) village on Rishikesh-Yamunotri highway, Uttarkashi",Uttarakhand,landslide,rain,medium,1,30.4783,78.2741,news.in
6341,2014-11-09,Gaurikund-Kedarnath pedestrian trek,Gaurikund-Kedarnath pedestrian trek,Uttarakhand,landslide,downpour,medium,0,30.688,79.0478,Times of India
2227,2010-09-08,"Nirgaddu about 4 km from Tapovan on Rishikesh - Badrinath route, Uttarakhand","Nirgaddu about 4 km from Tapovan on Rishikesh - Badrinath route, Uttarakhand",Uttarakhand,landslide,downpour,medium,0,30.6463,79.5306,gsi.gov
2537,2010-03-10,"Channarāyapatna : The train services between the city and Bangalore, which were disrupted due to the landslide between Yedakumeri and Siribagilu stat*",,Karnataka,landslide,rain,medium,0,12.9711,76.2728,daijiworld
2344,2010-08-27,"NH-53 at Nungba police station, Kambirong(?), Manipur","NH-53 at Nungba police station, Kambirong(?), Manipur",Assam,landslide,downpour,medium,0,24.7505,93.4221,e-pao
7263,2015-07-22,"15 kms from Maram, National Highway-102/A (Maram Peren road)","15 kms from Maram, National Highway-102/A (Maram Peren road)",Manipur,landslide,continuous_rain,medium,0,25.4477,94.0489,The Sangai Express
4486,2012-08-17,"Chonamala, Periyamata, Vellampatta","Chonamala, Periyamata, Vellampatta",Kerala,landslide,downpour,medium,0,9.7285,76.803,IBN
5271,2013-04-08,"Nanga, Nagaland","Nanga, Nagaland",Nāgāland,landslide,continuous_rain,medium,0,26.284,94.5808,www.nagalandpost.com
4424,2012-06-20,"Lalunggaon, Guwahati,  Assam","Lalunggaon, Guwahati,  Assam",Assam,landslide,downpour,medium,0,26.149,91.7351,twocircles.net
3525,2011-05-22,"Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur","Kaiphundai(?)-Tousem(in Assam) road, Tamenglong district, Manipur",Assam,landslide,downpour,medium,0,25.0672,93.4093,e-pao
4949,2013-06-18,Road Near Tipri To Kedarnath,Road Near Tipri To Kedarnath,Uttarakhand,landslide,rain,medium,0,30.3797,78.5017,ibnlive.in.com
706,2008-10-08,"Gaiparnath Mahadev temple, foothills of Chambal ravines","Gaiparnath Mahadev temple, foothills of Chambal ravines",Rajasthan,landslide,rain,medium,2,25.08,75.72,rediff
7369,2015-01-08,between Chalong and Paraolon,between Chalong and Paraolon,Manipur,landslide,continuous_rain,medium,0,24.1988,94.1016,E-PAO
7676,2015-12-08,Dharamsala-Kangra state highway,Dharamsala-Kangra state highway,Himachal Pradesh,landslide,monsoon,medium,0,32.1764,76.3075,Tribune
4936,2013-06-17,"Rambara District, Uttarakhand","Rambara District, Uttarakhand",Uttarakhand,landslide,downpour,large,13,30.6945,79.0544,ibnlive.in.com
3895,2011-07-08,"The Rishikesh-Gangotri national highway, Sainj","The Rishikesh-Gangotri national highway, Sainj",Himachal Pradesh,landslide,rain,medium,0,31.0766,77.3913,ibnlive.in
8860,2016-06-17,"Urni, Satluj river, Kinnaur district, Himachal Pradesh, India","Urni, Satluj river, Kinnaur district, Himachal Pradesh, India",Himachal Pradesh,rock_fall,monsoon,large,0,31.5124,78.1181,Times of India
1291,2009-09-11,"Ooty and Coonoor, Tamil Nadu","Ooty and Coonoor, Tamil Nadu",Tamil Nadu,landslide,downpour,medium,42,11.4098,76.6939,kndu
6356,2014-07-11,Ramnagar railway station,Ramnagar railway station,Kashmir,mudslide,downpour,medium,0,32.9411,75.0922,Business Standard
4198,2012-02-15,Surjan village in Bani mountainous belt in Kathua district (,Surjan village in Bani mountainous belt in Kathua district (,Kashmir,landslide,downpour,medium,0,32.3682,75.5227,indianexpress
5180,2013-07-24,"National Highway 4, Navi Mumbai, Maharashtra","National Highway 4, Navi Mumbai, Maharashtra",Maharashtra,landslide,downpour,medium,0,19.1711,73.0207,www.thehindu.com
5200,2013-07-25,"Avalanche, Nilgiris, Tamil Nadu","Avalanche, Nilgiris, Tamil Nadu",Tamil Nadu,landslide,downpour,medium,0,11.3192,76.5959,www.newindianexpress.com
5637,2013-11-13,"Thampanoor, Thiruvananthapuram, Kerala","Thampanoor, Thiruvananthapuram, Kerala",Kerala,landslide,downpour,medium,0,8.4863,76.9517,articles.timesofindia.indiatimes.com
4892,2013-01-06,Upper Subansiri,Upper Subansiri,Arunāchal Pradesh,landslide,downpour,large,0,27.8776,94.25,articles.timesofindia.indiatimes.com
2546,2010-04-10,"Roads between Sunnu Pal and Chail, Himachal Pradesh","Roads between Sunnu Pal and Chail, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,30.9546,77.1792,prokerala
8086,2016-06-24,"Maya Bar, Thokkottu, India","Maya Bar, Thokkottu, India",Karnataka,landslide,downpour,medium,0,12.8157,74.8586,Daiji Worldwide
4377,2012-02-06,"Guwahati, Assam","Guwahati, Assam",Assam,landslide,downpour,large,0,26.1475,91.7356,ibnlive.in
428,2008-01-16,"Panthihal, Srinagar-Jammu highway","Panthihal, Srinagar-Jammu highway",Kashmir,landslide,snowfall_snowmelt,medium,0,33.2537,75.2006,FluTrackers
5430,2013-01-09,"Tamenglong- Khongsang Road, Manipur","Tamenglong- Khongsang Road, Manipur",Manipur,mudslide,continuous_rain,medium,0,24.9037,93.487,e-pao.net
7264,2015-07-22,22 kms to 30 kms between Sangkungmai and Willong,22 kms to 30 kms between Sangkungmai and Willong,Manipur,landslide,continuous_rain,medium,0,25.4538,93.9827,The Sangai Express
9220,2016-07-26,"Finchaytaar, Lodhoma, Darjeeling, India","Finchaytaar, Lodhoma, Darjeeling, India",West Bengal,landslide,downpour,unknown,0,27.1027,88.1218,I Love Siliguri
5006,2013-01-07,"Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road","Thillong Village, Doyang Along State Highway 1, Wokha To Merapani Road",Nāgāland,landslide,downpour,medium,0,26.1147,94.3864,www.nagalandpost.com
3115,2011-02-13,"Srinagar-Jammu Natl. Hwy., at Digdole(Digdol)(9 km south of Panthal), Srinagar, Jammu and Kashmir","Srinagar-Jammu Natl. Hwy., at Digdole(Digdol)(9 km south of Panthal), Srinagar, Jammu and Kashmir",Kashmir,landslide,snowfall_snowmelt,medium,0,33.3037,75.1827,dnaindia
2468,2010-09-19,"Pulbhal(?)-Solan rd, Himachal Pradesh","Pulbhal(?)-Solan rd, Himachal Pradesh",Himachal Pradesh,landslide,downpour,medium,0,30.9035,77.0965,himachal.us
